id,Address,BuildingAddress,Community,CompletionDate,InspectionDate,PermitNumber,StickerNumber,Ward,longitude,latitude,location,Pick?,Prices,Square footage 
300,209 CITYSCAPE GD NE,209 CITYSCAPE GD NE,CITYSCAPE,08/17/2016 12:00:00 AM,August 17 2016,BP2016-00996,569,3,-113.967116719462,51.1529158365118,"(51.1529158365118, -113.967116719462)",FALSE,693.397684519985,1386.79536903997
363,2408 RIVERSTONE RD SE,2410 RIVERSTONE RD SE,RIVERBEND,08/23/2017 12:00:00 AM,August 23 2017,BP2017-00523,815,9,-114.00427260888,50.9769182088662,"(50.9769182088662, -114.00427260888)",FALSE,849.023143309719,1698.04628661944
743,71 SHAWMEADOWS CL SW,71 SHAWMEADOWS CL SW,SHAWNESSY,12/15/2015 12:00:00 AM,November 27 2015,BP2015-08017,455,13,-114.073280271776,50.9119617425841,"(50.9119617425841, -114.073280271776)",FALSE,250.56374894802,501.127497896041
525,3736G 3 AV SW,3736G 3 AV SW,SPRUCE CLIFF,05/05/2015 12:00:00 AM,April 28 2015,BP2014-14182,391,6,-114.140894033694,51.0506865044104,"(51.0506865044104, -114.140894033694)",FALSE,884.15245950398,1768.30491900796
224,177 SAGE BLUFF CL NW,177 SAGE BLUFF CL NW,SAGE HILL,02/22/2017 12:00:00 AM,February 16 2017,BP2017-00382,698,2,-114.13887063287,51.1801746202179,"(51.1801746202179, -114.13887063287)",FALSE,779.152095742054,1558.30419148411
830,8723R 36 AV NW,8723 36 AV NW,BOWNESS,05/28/2014 12:00:00 AM,May 28 2014,BP2012-16349,224,1,-114.214201833683,51.0934572599138,"(51.0934572599138, -114.214201833683)",FALSE,124.457100285611,248.914200571223
293,2040G 27 ST SW,2040G 27 ST SW,KILLARNEY/GLENGARRY,07/19/2013 12:00:00 AM,July 17 2013,BP2012-02540,134,6,-114.126050178096,51.0348967310844,"(51.0348967310844, -114.126050178096)",FALSE,229.36717131063,458.73434262126
805,8213 SADDLEBROOK DR NE,8213 SADDLEBROOK DR NE,SADDLE RIDGE,01/10/2012 12:00:00 AM,January 09 2012,BP2011-13489,91,3,-113.930137213122,51.1264288382072,"(51.1264288382072, -113.930137213122)",FALSE,261.565261559826,523.130523119652
489,335 EVERBROOK WY SW,335 EVERBROOK WY SW,EVERGREEN,05/01/2012 12:00:00 AM,April 30 2012,BP2011-06006,62,13,-114.111304445193,50.9200320329199,"(50.9200320329199, -114.111304445193)",FALSE,744.342488741693,1488.68497748339
804,8208 RANCHVIEW DR NW,8208 RANCHVIEW DR NW,RANCHLANDS,08/16/2013 12:00:00 AM,June 18 2013,BP2013-04208,263,2,-114.189623192486,51.1208053435306,"(51.1208053435306, -114.189623192486)",FALSE,157.139829606919,314.279659213838
844,927 18 ST NE,927 18 ST NE,MAYLAND HEIGHTS,03/11/2014 12:00:00 AM,March 11 2014,BP2010-05990,17,3,-114.016459167293,51.0606086985595,"(51.0606086985595, -114.016459167293)",FALSE,201.665631489753,403.331262979507
756,73G MARY DOVER DR SW,73G MARY DOVER DR SW,CFB - CURRIE,02/19/2015 12:00:00 AM,February 19 2015,BP2012-02219,131,8,-114.130135749712,51.017778722722,"(51.017778722722, -114.130135749712)",FALSE,367.369301957369,734.738603914739
487,33 SKYVIEW SHORES CR NE,33 SKYVIEW SHORES CR NE,SKYVIEW RANCH,07/19/2013 12:00:00 AM,July 17 2013,BP2012-07449,155,3,-113.967516807785,51.1585337142045,"(51.1585337142045, -113.967516807785)",FALSE,55.1019485885276,110.203897177055
860,#2 62 BRIDLERIDGE WY SW,62 BRIDLERIDGE WY SW,BRIDLEWOOD,,December 11 2015,PE2016-00128,469,13,-114.11005513446,50.9048938235943,"(50.9048938235943, -114.11005513446)",FALSE,349.691654185785,699.383308371571
366,2412G 6 ST NW,2412G 6 ST NW,MOUNT PLEASANT,09/02/2015 12:00:00 AM,August 12 2015,BP2014-14524,381,7,-114.075957683034,51.0737576960421,"(51.0737576960421, -114.075957683034)",FALSE,427.352778448041,854.705556896083
441,28B RANCHERO RI NW,28 RANCHERO RI NW,RANCHLANDS,06/08/2012 12:00:00 AM,June 06 2012,BP2012-01346,122,2,-114.187923270481,51.1190928307355,"(51.1190928307355, -114.187923270481)",FALSE,851.903569165966,1703.80713833193
699,61G MARY DOVER DR SW,61G MARY DOVER DR SW,CFB - CURRIE,02/09/2016 12:00:00 AM,February 09 2016,BP2014-08618,619,8,-114.130101065692,51.0180406965435,"(51.0180406965435, -114.130101065692)",FALSE,667.380038242236,1334.76007648447
627,5026G ELGIN AV SE,5026G ELGIN AV SE,MCKENZIE TOWNE,08/16/2011 12:00:00 AM,August 15 2011,BP2009-05612,581,12,-113.95442124241,50.9097834921148,"(50.9097834921148, -113.95442124241)",TRUE,199.62814562335,399.2562912467
282,202 COVEBROOK CO NE,202 COVEBROOK CO NE,COVENTRY HILLS,02/22/2017 12:00:00 AM,February 22 2017,BP2016-02601,701,3,-114.056765381281,51.1720336918133,"(51.1720336918133, -114.056765381281)",FALSE,4.7738391140596,9.54767822811919
452,303 HENDON DR NW,303 HENDON DR NW,HIGHWOOD,08/03/2012 12:00:00 AM,August 01 2012,BP2011-15587,112,7,-114.074083764111,51.0950429119345,"(51.0950429119345, -114.074083764111)",FALSE,70.1840467640009,140.368093528002
207,16G HONG KONG RD SW,16G HONG KONG RD SW,CFB - CURRIE,03/12/2015 12:00:00 AM,March 12 2015,BP2012-14983,190,8,-114.131253240646,51.0176595899039,"(51.0176595899039, -114.131253240646)",FALSE,508.835222059246,1017.67044411849
562,423 7A ST NE,423 7A ST NE,BRIDGELAND/RIVERSIDE,03/22/2017 12:00:00 AM,March 22 2017,BP2016-00088,716,9,-114.044668182069,51.0555461105855,"(51.0555461105855, -114.044668182069)",FALSE,869.219765885742,1738.43953177148
832,88 WHITNEL CL NE,88 WHITNEL CL NE,WHITEHORN,04/18/2017 12:00:00 AM,April 18 2017,BP2017-02096,731,5,-113.974094084553,51.0819297095182,"(51.0819297095182, -113.974094084553)",FALSE,291.491499746407,582.982999492814
169,15151G PRESTWICK BV SE,15151G PRESTWICK BV SE,MCKENZIE TOWNE,06/21/2013 12:00:00 AM,June 07 2013,BP2012-16785,228,12,-113.966612237824,50.9206295556345,"(50.9206295556345, -113.966612237824)",FALSE,11.0467989721763,22.0935979443526
579,43G ELGIN MEADOWS RD SE,43G ELGIN MEADOWS RD SE,MCKENZIE TOWNE,12/05/2011 12:00:00 AM,November 02 2011,BP2011-08583,69,12,-113.955622392138,50.9072729554707,"(50.9072729554707, -113.955622392138)",FALSE,780.856931381487,1561.71386276297
684,60 SAGE MEADOWS WY NW,62 SAGE MEADOWS WY NW,SAGE HILL,11/23/2016 12:00:00 AM,November 23 2016,BP2016-09997,632,3,-114.131144804719,51.1729371164907,"(51.1729371164907, -114.131144804719)",FALSE,244.425978008375,488.851956016749
153,148 SKYVIEW RANCH ST NE,146 SKYVIEW RANCH ST NE,SKYVIEW RANCH,05/11/2015 12:00:00 AM,May 08 2015,BP2015-00471,402,3,-113.955293014671,51.1618005129242,"(51.1618005129242, -113.955293014671)",TRUE,936.196774546571,1872.39354909314
630,50R WALDEN CO SE,50 WALDEN CO SE,WALDEN,07/16/2013 12:00:00 AM,May 23 2013,BP2012-17361,236,14,-114.030988036544,50.8736445236886,"(50.8736445236886, -114.030988036544)",FALSE,662.631153969494,1325.26230793899
735,68R ABERDARE RD NE,68 ABERDARE RD NE,ABBEYDALE,11/18/2014 12:00:00 AM,October 27 2014,BP2013-10300,293,10,-113.924346514446,51.0554125774266,"(51.0554125774266, -113.924346514446)",FALSE,475.248164637562,950.496329275124
766,747 ERIN WOODS DR SE,747 ERIN WOODS DR SE,ERIN WOODS,09/20/2017 12:00:00 AM,September 20 2017,BP2017-06424,832,9,-113.964199833633,51.0188291828274,"(51.0188291828274, -113.964199833633)",FALSE,189.9354195448,379.870839089599
433,28 ROYAL OAK TC NW,28 ROYAL OAK TC NW,ROYAL OAK,05/03/2013 12:00:00 AM,May 01 2013,BP2012-16661,227,1,-114.223177936577,51.1519684795896,"(51.1519684795896, -114.223177936577)",FALSE,541.296262452979,1082.59252490596
713,64 RIVERBIRCH RD SE,64 RIVERBIRCH RD SE,RIVERBEND,07/06/2016 12:00:00 AM,July 06 2016,BP2015-16348,546,9,-114.016691334968,50.9793796893634,"(50.9793796893634, -114.016691334968)",FALSE,146.234580570835,292.469161141669
727,67 BEACONSFIELD CR NW,67 BEACONSFIELD CR NW,BEDDINGTON HEIGHTS,04/25/2017 12:00:00 AM,April 25 2017,BP2014-15473,738,3,-114.100218939544,51.127108826471,"(51.127108826471, -114.100218939544)",FALSE,750.100054553738,1500.20010910748
754,73 TARALEA MR NE,73 TARALEA MR NE,TARADALE,06/01/2015 12:00:00 AM,May 07 2015,BP2015-00058,399,3,-113.939311640017,51.1150215686363,"(51.1150215686363, -113.939311640017)",FALSE,957.343393474917,1914.68678694983
39,111 SKYVIEW POINT RD NE,111 SKYVIEW POINT RD NE,SKYVIEW RANCH,05/16/2016 12:00:00 AM,May 16 2016,BP2015-15128,524,3,-113.950288891793,51.1595207291728,"(51.1595207291728, -113.950288891793)",FALSE,225.706705035696,451.413410071391
707,62R WALDEN CO SE,62 WALDEN CO SE,WALDEN,01/18/2013 12:00:00 AM,January 17 2013,BP2012-13836,209,14,-114.030537202855,50.8735318180225,"(50.8735318180225, -114.030537202855)",FALSE,200.570440337773,401.140880675547
306,2103 20 AV SW,2103 20 AV SW,RICHMOND,03/18/2015 12:00:00 AM,March 18 2015,BP2014-05360,351,8,-114.109013362077,51.0352032713786,"(51.0352032713786, -114.109013362077)",FALSE,59.3894215649966,118.778843129993
352,2331 22 ST NW,2331 22 ST NW,BANFF TRAIL,10/16/2012 12:00:00 AM,October 16 2012,BP2011-01097,438,7,-114.111233121784,51.0714711352594,"(51.0714711352594, -114.111233121784)",FALSE,953.497517780159,1906.99503556032
858,99 SKYVIEW SHORES RD NE,99 SKYVIEW SHORES RD NE,SKYVIEW RANCH,04/07/2017 12:00:00 AM,April 07 2017,BP2016-14219,724,3,-113.966847547426,51.1554131423638,"(51.1554131423638, -113.966847547426)",FALSE,607.388507194528,1214.77701438906
574,433 EVANSGLEN DR NW,435 EVANSGLEN DR NW,EVANSTON,07/26/2017 12:00:00 AM,July 26 2017,BP2016-07691,797,2,-114.098526837833,51.1778813196302,"(51.1778813196302, -114.098526837833)",FALSE,848.459741314958,1696.91948262992
688,607 36 ST SW,607 36 ST SW,SPRUCE CLIFF,12/05/2014 12:00:00 AM,November 07 2014,BP2014-01281,335,6,-114.140084104622,51.0473842098747,"(51.0473842098747, -114.140084104622)",FALSE,180.830962090395,361.66192418079
768,75 SUNVALE CO SE,75 SUNVALE CO SE,SUNDANCE,08/13/2013 12:00:00 AM,August 13 2013,BP2013-07036,283,14,-114.05331181657,50.902094854107,"(50.902094854107, -114.05331181657)",FALSE,326.043421699807,652.086843399613
749,72 ABINGDON WY NE,72 ABINGDON WY NE,ABBEYDALE,05/16/2017 12:00:00 AM,May 16 2017,BP2016-14870,762,10,-113.928053550438,51.0657562578065,"(51.0657562578065, -113.928053550438)",FALSE,975.149215536386,1950.29843107277
184,158 SADDLELAKE WY NE,158 SADDLELAKE WY NE,SADDLE RIDGE,06/15/2017 12:00:00 AM,June 15 2017,BP2017-02689,776,3,-113.925397544515,51.1298648935061,"(51.1298648935061, -113.925397544515)",FALSE,327.988202123561,655.976404247123
846,92G QUARRY DR SE,92G QUARRY DR SE,DOUGLASDALE/GLEN,04/23/2013 12:00:00 AM,April 22 2013,BP2012-13473,213,12,-114.015483617538,50.958950439455,"(50.958950439455, -114.015483617538)",TRUE,536.51484489379,1073.02968978758
248,189R HARVEST GOLD CI NE,189 HARVEST GOLD CI NE,HARVEST HILLS,05/24/2017 12:00:00 AM,May 24 2017,BP2017-00531,759,3,-114.064603276421,51.1440482842803,"(51.1440482842803, -114.064603276421)",FALSE,73.2011585126917,146.402317025383
769,75 WALDEN CO SE,75 WALDEN CO SE,WALDEN,09/11/2015 12:00:00 AM,September 11 2015,BP2014-14960,390,14,-114.030470666618,50.8730762402586,"(50.8730762402586, -114.030470666618)",FALSE,669.248280858538,1338.49656171708
203,168 RIVERBIRCH RD SE,168 RIVERBIRCH RD SE,RIVERBEND,09/05/2017 12:00:00 AM,September 05 2017,BP2015-12706,824,9,-114.01920435306,50.981366910343,"(50.981366910343, -114.01920435306)",FALSE,620.160043176766,1240.32008635353
504,3523R 41 ST SW,3523 41 ST SW,GLENBROOK,10/10/2017 12:00:00 AM,October 10 2017,BP2017-02036,845,6,-114.147134526358,51.023009502286,"(51.023009502286, -114.147134526358)",FALSE,450.861371644778,901.722743289556
457,31 DEER PL SE,31 DEER PL SE,DEER RUN,10/16/2015 12:00:00 AM,October 16 2015,BP2015-02474,490,12,-114.011742129218,50.9314861951502,"(50.9314861951502, -114.011742129218)",FALSE,634.803947186961,1269.60789437392
288,203 TARALAKE WY NE,203 TARALAKE WY NE,TARADALE,12/04/2012 12:00:00 AM,December 04 2012,BP2012-06183,139,3,-113.929113751451,51.1187289145209,"(51.1187289145209, -113.929113751451)",FALSE,940.334256075793,1880.66851215159
412,27 EVERWOODS CL SW,25 EVERWOODS CL SW,EVERGREEN,08/03/2011 12:00:00 AM,August 02 2011,BP2011-04020,81,13,-114.125749906432,50.9185857144457,"(50.9185857144457, -114.125749906432)",FALSE,155.079389065716,310.158778131432
493,340 SKYVIEW SHORES MR NE,340 SKYVIEW SHORES MR NE,SKYVIEW RANCH,09/22/2017 12:00:00 AM,September 22 2017,BP2016-03640,835,3,-113.969007469675,51.155918336642,"(51.155918336642, -113.969007469675)",FALSE,240.423735671224,480.847471342447
229,17G MURMANSK WY SW,17G MURMANSK WY SW,CFB - CURRIE,01/13/2012 12:00:00 AM,January 12 2012,BP2010-06963,19,8,-114.13323881221,51.0182741945133,"(51.0182741945133, -114.13323881221)",FALSE,171.630322524094,343.260645048188
595,46 WALDEN CO SE,46 WALDEN CO SE,WALDEN,12/20/2013 12:00:00 AM,December 19 2013,BP2013-13675,305,14,-114.031140725437,50.8736747254083,"(50.8736747254083, -114.031140725437)",FALSE,806.245867776952,1612.4917355539
387,2528 11 AV SE,2526 11 AV SE,ALBERT PARK/RADISSON HEIGHTS,07/06/2016 12:00:00 AM,June 14 2016,BP2016-00842,539,9,-114.000090623046,51.0430725277277,"(51.0430725277277, -114.000090623046)",FALSE,528.691004354688,1057.38200870938
338,227 FALWOOD WY NE,227 FALWOOD WY NE,FALCONRIDGE,10/01/2015 12:00:00 AM,September 09 2015,BP2015-09190,687,3,-113.938316404416,51.097645334518,"(51.097645334518, -113.938316404416)",FALSE,280.070065631644,560.140131263287
668,562R COPPERPOND CI SE,562 COPPERPOND CI SE,COPPERFIELD,02/16/2017 12:00:00 AM,February 15 2017,BP2016-13681,697,12,-113.926669134985,50.9220955848975,"(50.9220955848975, -113.926669134985)",FALSE,990.060955962564,1980.12191192513
301,209 ERIN WOODS DR SE,207 ERIN WOODS DR SE,ERIN WOODS,11/14/2014 12:00:00 AM,November 14 2014,BP2013-06814,280,9,-113.967930430552,51.022671181563,"(51.022671181563, -113.967930430552)",FALSE,676.208105297997,1352.41621059599
847,93 SOMERSIDE MR SW,93 SOMERSIDE MR SW,SOMERSET,05/16/2016 12:00:00 AM,May 16 2016,BP2016-01411,525,13,-114.095662999149,50.9019319335262,"(50.9019319335262, -114.095662999149)",FALSE,312.111164877528,624.222329755057
462,310 GREENFIELD RD NE,312 GREENFIELD RD NE,GREENVIEW,07/20/2012 12:00:00 AM,July 20 2012,BP2012-07815,165,4,-114.056581586735,51.0926020387813,"(51.0926020387813, -114.056581586735)",FALSE,440.076287287718,880.152574575437
249,18R WALDEN CO SE,18 WALDEN CO SE,WALDEN,06/04/2013 12:00:00 AM,June 04 2013,BP2013-02652,257,14,-114.032382594936,50.8740052374017,"(50.8740052374017, -114.032382594936)",FALSE,819.091621548094,1638.18324309619
435,280R MT APEX GR SE,280 MT APEX GR SE,MCKENZIE LAKE,04/07/2017 12:00:00 AM,April 07 2017,BP2016-11006,725,12,-113.977314027061,50.9264071423851,"(50.9264071423851, -113.977314027061)",FALSE,761.954460023551,1523.9089200471
405,263 CRANFORD CM SE,263 CRANFORD CM SE,CRANSTON,11/04/2015 12:00:00 AM,November 04 2015,BP2015-02205,454,12,-113.965218781112,50.872393143985,"(50.872393143985, -113.965218781112)",FALSE,285.580185608438,571.160371216877
515,3611 KILDARE CR SW,3611 KILDARE CR SW,KILLARNEY/GLENGARRY,10/03/2016 12:00:00 AM,October 03 2016,BP2016-00751,598,6,-114.138689021496,51.0260721181077,"(51.0260721181077, -114.138689021496)",FALSE,538.660803840691,1077.32160768138
465,3120 37 ST SW,3120 37 ST SW,KILLARNEY/GLENGARRY,10/05/2016 12:00:00 AM,October 05 2016,BP2016-00864,600,6,-114.140746843674,51.0261749190136,"(51.0261749190136, -114.140746843674)",FALSE,896.733040244691,1793.46608048938
384,251R CRANBERRY PL SE,251 CRANBERRY PL SE,CRANSTON,10/13/2017 12:00:00 AM,October 13 2017,BP2016-12447,851,12,-113.972444527308,50.8839878915487,"(50.8839878915487, -113.972444527308)",FALSE,545.306853684827,1090.61370736965
857,99 COVEPARK DR NE,99 COVEPARK DR NE,COVENTRY HILLS,12/06/2013 12:00:00 AM,December 04 2013,BP2013-14738,314,3,-114.053283838368,51.1676413947145,"(51.1676413947145, -114.053283838368)",FALSE,679.067742475279,1358.13548495056
654,54 HAVENHURST CR SW,54 HAVENHURST CR SW,HAYSBORO,02/17/2016 12:00:00 AM,February 08 2016,BP2015-13161,478,11,-114.081910660919,50.9684098705653,"(50.9684098705653, -114.081910660919)",FALSE,704.492252340441,1408.98450468088
522,3712 8 AV SW,3712 8 AV SW,SPRUCE CLIFF,06/01/2012 12:00:00 AM,June 01 2012,BP2011-13282,95,6,-114.140425907867,51.0452331042121,"(51.0452331042121, -114.140425907867)",FALSE,72.8294868753352,145.65897375067
131,14 SKYVIEW RANCH ST NE,14 SKYVIEW RANCH ST NE,SKYVIEW RANCH,09/17/2013 12:00:00 AM,September 17 2013,BP2013-07001,281,3,-113.955025282693,51.1585047674585,"(51.1585047674585, -113.955025282693)",FALSE,821.744187199957,1643.48837439991
255,191 MAHOGANY PS SE,191 MAHOGANY PS SE,MAHOGANY,09/29/2017 12:00:00 AM,September 29 2017,BP2017-01567,841,12,-113.940945424938,50.8884008138839,"(50.8884008138839, -113.940945424938)",FALSE,251.562397429765,503.124794859529
838,904 COPPERFIELD BV SE,904 COPPERFIELD BV SE,COPPERFIELD,07/17/2017 12:00:00 AM,July 17 2017,BP2016-14007,793,12,-113.934892468205,50.9115558264198,"(50.9115558264198, -113.934892468205)",FALSE,793.701776215245,1587.40355243049
631,51 COPPERFIELD HT SE,51 COPPERFIELD HT SE,COPPERFIELD,05/16/2017 12:00:00 AM,May 11 2017,BP2016-14061,749,12,-113.947688636284,50.911709956195,"(50.911709956195, -113.947688636284)",FALSE,385.326989724041,770.653979448083
527,377 MT APEX GR SE,379 MT APEX GR SE,MCKENZIE LAKE,09/12/2017 12:00:00 AM,September 12 2017,BP2017-10575,827,12,-113.979304166844,50.9257633935046,"(50.9257633935046, -113.979304166844)",FALSE,89.4909817696747,178.981963539349
415,27 TARALAKE ST NE,27 TARALAKE ST NE,TARADALE,06/13/2014 12:00:00 AM,June 12 2014,BP2013-07290,285,3,-113.926180492323,51.1196113456865,"(51.1196113456865, -113.926180492323)",FALSE,291.076292779371,582.152585558742
659,55 HOWSE MR NE,55 HOWSE MR NE,LIVINGSTON,10/23/2017 12:00:00 AM,October 23 2017,BP2017-07048,854,3,-114.061521877145,51.1854379171971,"(51.1854379171971, -114.061521877145)",FALSE,255.930870265335,511.86174053067
290,204 BERMUDA DR NW,204 BERMUDA DR NW,BEDDINGTON HEIGHTS,10/17/2011 12:00:00 AM,October 14 2011,BP2010-15059,39,3,-114.077748520838,51.1326842216812,"(51.1326842216812, -114.077748520838)",FALSE,817.022418492331,1634.04483698466
755,73 WESTMINSTER DR SW,81 WESTMINSTER DR SW,WESTGATE,04/13/2017 12:00:00 AM,April 13 2017,BP2017-01498,729,6,-114.159664101381,51.0469841769701,"(51.0469841769701, -114.159664101381)",FALSE,303.657334346882,607.314668693765
571,43 TARAGLEN RD NE,43 TARAGLEN RD NE,TARADALE,11/03/2014 12:00:00 AM,November 03 2014,BP2014-06807,365,3,-113.938841579334,51.1122433400464,"(51.1122433400464, -113.938841579334)",FALSE,867.396520952868,1734.79304190574
524,3731 44 AV NE,3731 44 AV NE,WHITEHORN,09/20/2016 12:00:00 AM,September 20 2016,BP2016-04113,588,5,-113.980500448463,51.0909087378793,"(51.0909087378793, -113.980500448463)",FALSE,93.9460817060776,187.892163412155
67,1171R RENFREW DR NE,1171 RENFREW DR NE,RENFREW,05/22/2012 12:00:00 AM,May 22 2012,BP2012-02356,127,9,-114.034268587572,51.0660886529024,"(51.0660886529024, -114.034268587572)",FALSE,189.824879237681,379.649758475362
603,469 30 AV NW,469 30 AV NW,MOUNT PLEASANT,07/04/2017 12:00:00 AM,July 04 2017,BP2017-01130,785,7,-114.071170276421,51.0794404186609,"(51.0794404186609, -114.071170276421)",FALSE,264.961219608832,529.922439217664
542,406G 8A ST NE,406G 8A ST NE,BRIDGELAND/RIVERSIDE,11/24/2016 12:00:00 AM,November 24 2016,BP2016-02467,633,9,-114.041122638166,51.0549215296187,"(51.0549215296187, -114.041122638166)",FALSE,919.614321968819,1839.22864393764
322,219 10 ST NE,217 10 ST NE,BRIDGELAND/RIVERSIDE,10/12/2017 12:00:00 AM,October 12 2017,BP2016-10284,730,9,-114.038009239379,51.0540084459891,"(51.0540084459891, -114.038009239379)",FALSE,811.352003583497,1622.70400716699
317,216 SHAWMEADOWS RD SW,216 SHAWMEADOWS RD SW,SHAWNESSY,08/19/2011 12:00:00 AM,August 18 2011,BP2011-01068,48,13,-114.074754690527,50.9070447200455,"(50.9070447200455, -114.074754690527)",FALSE,403.560570425953,807.121140851906
741,704R ARCHWOOD RD SE,704 ARCHWOOD RD SE,ACADIA,11/17/2016 12:00:00 AM,November 17 2016,BP2016-00073,629,9,-114.046090797997,50.9643483447195,"(50.9643483447195, -114.046090797997)",FALSE,162.564829937026,325.129659874051
436,2811 19 ST SW,2811 19 ST SW,SOUTH CALGARY,12/16/2015 12:00:00 AM,December 16 2015,BP2015-09774,456,8,-114.107241202277,51.0289772395986,"(51.0289772395986, -114.107241202277)",FALSE,10.4633391074745,20.9266782149491
687,605 31 AV NE,605 31 AV NE,WINSTON HEIGHTS/MOUNTVIEW,11/30/2012 12:00:00 AM,November 28 2012,BP2011-11164,89,7,-114.050071418679,51.0788163189266,"(51.0788163189266, -114.050071418679)",TRUE,492.933523772992,985.867047545985
189,15R COUGAR RIDGE RI SW,15 COUGAR RIDGE RI SW,COUGAR RIDGE,02/05/2014 12:00:00 AM,February 05 2014,BP2013-04260,260,1,-114.214688573438,51.0755019259743,"(51.0755019259743, -114.214688573438)",FALSE,476.352243053898,952.704486107797
22,105 THOMSON AV NE,105 THOMSON AV NE,BRIDGELAND/RIVERSIDE,06/30/2015 12:00:00 AM,June 05 2015,BP2014-16824,417,9,-114.030864695403,51.0526178634599,"(51.0526178634599, -114.030864695403)",FALSE,40.5556651585921,81.1113303171842
393,25R KIRBY PL SW,25 KIRBY PL SW,KINGSLAND,04/07/2017 12:00:00 AM,April 07 2017,BP2016-11388,722,11,-114.078871745492,50.9834632935729,"(50.9834632935729, -114.078871745492)",FALSE,829.498181912957,1658.99636382591
605,46R CRANWELL SQ SE,46 CRANWELL SQ SE,CRANSTON,07/26/2016 12:00:00 AM,July 26 2016,BP2016-02252,558,12,-113.984281026733,50.8837855902929,"(50.8837855902929, -113.984281026733)",FALSE,412.15869882875,824.3173976575
859,110 RANCHLANDS CR NW,110 RANCHLANDS CR NW,RANCHLANDS,,November 25 2016,PE2016-00324,491,2,-114.199356442728,51.1222052113721,"(51.1222052113721, -114.199356442728)",FALSE,93.6046946452176,187.209389290435
204,169 BURMA STAR RD SW,169G BURMA STAR RD SW,CFB - CURRIE,08/11/2016 12:00:00 AM,August 11 2016,BP2015-13133,566,8,-114.13024228606,51.0172190621431,"(51.0172190621431, -114.13024228606)",FALSE,207.604056103674,415.208112207348
723,660G NORTHMOUNT DR NW,660G NORTHMOUNT DR NW,CAMBRIAN HEIGHTS,06/30/2015 12:00:00 AM,June 05 2015,BP2012-11151,185,7,-114.089693462251,51.0848054440028,"(51.0848054440028, -114.089693462251)",FALSE,777.144653686024,1554.28930737205
299,208R SHAWINIGAN PL SW,208 SHAWINIGAN PL SW,SHAWNESSY,05/10/2016 12:00:00 AM,May 03 2016,BP2016-00670,518,13,-114.081660120685,50.906146161109,"(50.906146161109, -114.081660120685)",FALSE,810.373715083607,1620.74743016721
365,2411 23 ST NW,2411 23 ST NW,BANFF TRAIL,12/09/2012 12:00:00 AM,December 06 2012,BP2012-10085,175,7,-114.114978665409,51.0721849339746,"(51.0721849339746, -114.114978665409)",FALSE,622.627492230338,1245.25498446068
621,49 MARTINDALE CR NE,49 MARTINDALE CR NE,MARTINDALE,05/01/2014 12:00:00 AM,April 14 2014,BP2013-01825,245,3,-113.958671238763,51.1109010229529,"(51.1109010229529, -113.958671238763)",FALSE,859.328169008706,1718.65633801741
418,2719 9 AV SE,2719 9 AV SE,ALBERT PARK/RADISSON HEIGHTS,11/07/2016 12:00:00 AM,November 07 2016,BP2016-05168,620,9,-113.996762558001,51.0444485505824,"(51.0444485505824, -113.996762558001)",FALSE,211.65275103328,423.305502066559
198,1627B 13 AV SW,1627 13 AV SW,SUNALTA,07/21/2017 12:00:00 AM,July 21 2017,BP2017-08275,796,8,-114.098431097133,51.0412488099707,"(51.0412488099707, -114.098431097133)",FALSE,742.220732572148,1484.4414651443
438,2828 40 ST SW,2828 40 ST SW,GLENBROOK,03/14/2016 12:00:00 AM,March 14 2016,BP2015-12333,494,6,-114.145043860589,51.0279358661972,"(51.0279358661972, -114.145043860589)",FALSE,799.926078441904,1599.85215688381
479,3243R BOULTON RD NW,3243 BOULTON RD NW,BRENTWOOD,09/09/2016 12:00:00 AM,September 09 2016,BP2016-05530,582,1,-114.134778635608,51.0911625753691,"(51.0911625753691, -114.134778635608)",FALSE,432.897750137016,865.795500274032
311,212 COVEMEADOW CO NE,212 COVEMEADOW CO NE,COVENTRY HILLS,01/22/2016 12:00:00 AM,January 22 2016,BP2015-15894,467,3,-114.061899345289,51.1717564487995,"(51.1717564487995, -114.061899345289)",FALSE,190.983755380221,381.967510760441
339,227 MCKENZIE TOWNE DR SE,227 MCKENZIE TOWNE DR SE,MCKENZIE TOWNE,12/21/2015 12:00:00 AM,December 21 2015,BP2015-12896,459,12,-113.96624322438,50.9060717394041,"(50.9060717394041, -113.96624322438)",FALSE,131.810364749452,263.620729498905
666,5607 THORNDALE PL NW,5607 THORNDALE PL NW,THORNCLIFFE,07/05/2010 12:00:00 AM,June 29 2010,BP2010-01074,14,4,-114.069863075239,51.1015017789336,"(51.1015017789336, -114.069863075239)",FALSE,548.192671902977,1096.38534380595
25,108 12A ST NE,108 12A ST NE,BRIDGELAND/RIVERSIDE,03/04/2016 12:00:00 AM,January 27 2016,BP2015-12407,468,9,-114.03208102039,51.0526601562194,"(51.0526601562194, -114.03208102039)",FALSE,463.407963120451,926.815926240902
342,22R DOUGLAS WOODS WY SE,22 DOUGLAS WOODS WY SE,DOUGLASDALE/GLEN,12/24/2013 12:00:00 AM,December 23 2013,BP2013-10140,303,12,-113.999251860385,50.9445307028391,"(50.9445307028391, -113.999251860385)",FALSE,791.662605970372,1583.32521194074
